pv cf,heat_demand_kW,electricity_demand_kW,T_outside
0.68456,4.92612866666667,0.2240211,7.9
0.74164,4.6295685,0.134504283333333,8.3
0.74586,4.53944233333333,0.122802733333333,9.3
0.6989,4.3705315,0.13566035,10.7
0.60758,4.4122465,0.277331083333333,10.6
0.46826,4.5224585,0.13465015,10.2
0.28804,4.69260333333333,0.3347263,11.1
0.10344,4.85125883333333,0.304847833333333,10
0.0036,5.033293,0.474883866666667,9.7
0,5.089238,0.5017454,9.2
0,5.0514225,1.06571263333333,8.2
0,4.778099,0.344456193333333,8.2
0,4.105337,0.466743666666667,8.5
0,2.93047566666667,0.4328435,8
0,2.13297516666667,1.16303145833333,6
0,1.51601483333333,0.196102218333333,5.5
0,1.52556983333333,0.15848969,3.4
0,1.6522625,0.134887735,2.8
0,2.017191,0.11366279,5.6
4e-05,3.013503,0.133971466666667,6.4
0.06248,4.636788,0.128808016666667,6.7
0.21768,5.84981433333333,0.123868933333333,7
0.44386,5.44254666666667,0.16216735,7.2
0.5993,6.14169816666667,0.20150695,7.8
0.70718,4.564746,0.225076866666667,9.1
0.75954,4.1218675,0.132895216666667,9.5
0.76192,3.96041,0.118317916666667,10.7
0.71554,3.8766145,0.116782866666667,11.2
0.62338,3.9107075,0.11686655,11.6
0.48506,4.06223083333333,0.1280977,12.5
0.30506,4.375439,0.228392633333333,12.9
0.11372,4.5120145,0.316148333333333,12.9
0.00446,4.78510283333333,0.207214483333333,12.8
0,4.92247683333333,0.339271733333333,12.6
0,4.897986,1.22593056666667,12.2
0,4.58368316666667,0.587461326666667,12.1
0,3.7837985,0.343878333333333,11.9
0,2.47236666666667,0.374081333333333,11.6
0,1.681909,0.333746,11.5
0,1.29400716666667,1.19582508333333,11.2
0,1.318464,0.19745611,10.7
0,1.42795733333333,0.116320108333333,10
0,1.7433445,0.132031623333333,9.6
0.0005,2.6044015,0.13327735,9
0.07884,4.00731383333333,0.117896766666667,8.7
0.2714,6.28334083333333,0.175542883333333,9
0.46652,4.78158433333333,0.429048883333333,9.7
0.61624,4.2469115,0.122855583333333,10.3
0.71518,3.87772966666667,0.123002866666667,11.3
0.76554,3.6401955,0.21324335,11.5
0.76808,3.4227585,0.17401155,12.4
0.72032,3.35033933333333,0.628145366666667,12.8
0.62504,3.37980433333333,0.124029766666667,13.5
0.48128,3.510757,0.130260716666667,14.2
0.29778,3.71412216666667,0.124718766666667,14.3
0.10992,3.89947983333333,0.118286333333333,14.4
0.00518,4.13549466666667,0.119455933333333,13.4
0,4.25421916666667,0.513554883333333,11.7
0,4.23305216666667,0.250134166666667,10.1
0,3.96142016666667,0.406655833333333,8.6
0,3.27012366666667,0.443399333333333,6.2
0,2.15034166666667,0.277522833333333,5.2
0,2.66324516666667,0.2101565,4
0,0.930711733333333,0.20386,3.2
0,0.926855183333333,0.1192061,2.7
0,1.00382725,0.111161183333333,2.2
0,1.22553783333333,0.1119007,1.6
0.00056,1.83084416666667,0.131959333333333,1.3
0.06638,2.89496333333333,0.287024133333333,1
0.26776,3.5540365,0.13446715,1.8
0.47118,3.30660183333333,0.127536416666667,6.1
0.64944,2.98549883333333,0.117652416666667,11.1
0.75858,2.72596983333333,0.1184963,14.5
0.81694,2.50422716666667,0.134217833333333,17
0.82146,2.40613366666667,1.488484945,18.5
0.77368,2.35522516666667,0.238599351666667,19.5
0.67786,2.45197,0.313424266666667,20.7
0.5307,2.469862,0.345125933333333,22.1
0.33838,2.610958,0.625732666666667,22.2
0.13076,2.74125966666667,0.780561476666667,22.5
0.00622,2.9071745,0.247806023333333,21.5
0,3.69402833333333,0.377234501666667,18.7
0,4.27572883333333,0.332577573333333,13.6
0,2.78667016666667,0.568427833333333,10.8
0,2.3748665,0.309040333333333,9.4
0,1.460068,0.266713666666667,9
0,1.05225136666667,0.17916465,8
0,0.29689015,0.12105555,7.3
0,0.248313983333333,0.118250366666667,6.6
0,0.290220233333333,0.1097557,9.6
0,0.462654033333333,0.110351916666667,13
0.00164,1.07866526666667,0.130514166666667,13.5
0.08818,2.32721983333333,0.169197266666667,12.8
0.29788,4.2647425,0.209754766666667,12
0.5097,2.72950416666667,0.2295637,11.3
0.66494,2.3398325,0.116276616666667,11
0.755,2.05988633333333,0.1160381,11.4
0.8312,1.78621916666667,0.12837815,11.3
0.8339,1.6302825,0.11605255,12
0.78592,1.64535583333333,0.1170635,11.3
0.68748,1.47434483333333,0.124654416666667,12.7
0.53334,1.47570683333333,0.185907116666667,14.3
0.30822,1.57887516666667,0.120631883333333,13
0.11372,1.72494766666667,0.149925933333333,12.8
0.00688,1.94351583333333,0.179045983333333,11.6
0,2.15686183333333,0.228010433333333,11.2
0,2.2777275,0.349245666666667,10
0,2.16994833333333,0.363549666666667,9.5
0,1.847262,0.364354116666667,8.7
0,0.941064316666667,0.1258943,7.3
0,0.415277083333333,0.489212166666667,6.4
0,0.23409395,0.205070166666667,7
0,0.23794205,0.177897966666667,6.6
0,0.278097966666667,0.10971565,6
0,0.4433292,0.1107319,5.7
0.00258,1.11150865,0.1443623,5.6
0.0864,2.15536883333333,0.2623985,5.4
0.29698,2.83556683333333,0.2740445,6.1
0.45218,2.6154945,0.223156333333333,6.3
0.56922,2.24209833333333,0.2166245,6.9
0.65088,1.97384683333333,0.219041333333333,8
0.68864,1.78950766666667,0.232860833333333,9.1
0.65794,1.64008533333333,0.214980166666667,9.6
0.56632,1.50198416666667,0.217660333333333,11.9
0.42476,1.41276316666667,0.220458,12
0.40098,1.414068,0.154330716666667,12
0.1999,1.512926,0.321845,12.1
0.08162,1.65289816666667,0.3074525,12.3
0.00794,1.86233633333333,0.2131585,12
0,3.36674483333333,0.234243333333333,11.9
0,2.18258733333333,0.1957265,11.4
0,2.0793115,0.248352166666667,11
0,1.69545783333333,0.253245833333333,10.1
0,2.12721455,0.169315666666667,10.1
0,0.404145566666667,0.287248833333333,9.5
0,0.291371816666667,0.305455,9.5
0,0.3041131,0.333605666666667,8.7
0,0.3554361,0.3389125,8.2
0,0.566617766666667,0.339215833333333,8.6
0.00182,1.3210546,0.297774166666667,8.7
0.06504,2.75477116666667,0.273736,8.5
0.20024,3.62412866666667,0.248840166666667,8.7
0.3489,3.342855,0.244023666666667,8.5
0.43622,2.86562016666667,0.237177833333333,9.3
0.46696,2.5227665,0.314475,10.6
0.50676,2.18760366666667,0.262367333333333,11.9
0.48036,1.99662633333333,0.26871835,12.3
0.423,1.91968216666667,0.263113533333333,12.9
0.42172,1.805648,0.618003333333333,12.3
0.29418,3.10728866666667,0.769274066666667,12.4
0.17108,1.93366683333333,0.27306215,12.3
0.0704,2.11256366666667,0.167499966666667,12.2
0.00648,2.380247,0.2774797,11
0,2.64153416666667,0.611193333333333,9.4
0,2.78955883333333,0.6045595,9.2
0,3.43698733333333,0.983499666666667,9.2
0,3.46879883333333,0.461946591666667,9.3
0,2.4445351,0.3902115,8.9
0,0.6367688,0.1433028,8.4
0,0.82623225,0.122261683333333,8.6
0,0.899912133333333,1.1687536,9
0,0.9726507,0.21106271,9
0,1.1874765,0.113890038333333,8.9
0.00298,1.7739835,0.153965973333333,8.6
0.0719,2.72957416666667,0.115450736666667,8.7
0.21808,3.5215555,0.138184716666667,8.7
0.41192,3.20390733333333,0.125356716666667,9.1
0.5695,2.89277683333333,0.117209366666667,9.3
0.49738,2.64130816666667,0.117059116666667,10
0.46012,2.42645266666667,0.130532883333333,10.3
0.44812,2.33140566666667,0.119536983333333,10.5
0.41258,3.0615045,0.1207303,10.8
0.34048,2.3040135,0.320188,11.3
0.2258,2.391346,0.328673166666667,12.4
0.14048,2.5298675,0.2337936,12.2
0.06632,2.65612233333333,0.229273316666667,11.7
0.00664,2.816885,0.122978516666667,11.7
0,3.601147,0.336136633333333,11.1
0,2.96123416666667,0.292636166666667,10.4
0,2.6983135,0.431778833333333,9
0,2.30533683333333,0.400533666666667,6.9
0,1.4922415,0.500735933333333,4.8
0,0.949965533333333,0.780413766666667,3.9
0,0.347743616666667,0.229156583333333,4.7
0,0.3108358,0.11818565,3.9
0,0.3632934,0.109960816666667,2.2
0,0.579143366666667,0.11082325,1.6
0,2.57793403333333,0.158130216666667,0.9
0.01986,2.81566783333333,0.14020205,1.2
0.05392,3.78214266666667,0.120062833333333,3.2
0.08564,3.4946505,0.129024216666667,5.9
0.16012,2.92896666666667,0.117228333333333,6.8
0.2404,2.57853483333333,0.116606433333333,7.7
0.31906,2.235962,0.129532366666667,8.7
0.3652,2.0407635,0.114324233333333,10
0.36696,1.96211933333333,0.113199283333333,10.1
0.3521,1.845563,0.197061783333333,10.3
0.27624,1.84726816666667,0.1499174,10.8
0.2042,1.976413,0.28750195,10.7
0.11212,2.1592645,0.181596966666667,10.7
0.01538,2.43286383333333,0.121074566666667,10.5
0,2.77782616666667,0.273431766666667,9.7
0,2.85122533333333,0.493427666666667,9.1
0,2.71630983333333,0.478595166666667,8.1
0,2.21486216666667,0.490736833333333,7.6
0,1.25847205,0.507858666666667,5.8
0,0.588628233333333,0.333478166666667,6.5
0,0.196073483333333,0.125780983333333,8.5
0,0.186981666666667,0.1176671,8.5
0,0.218537233333333,0.109769266666667,9.1
0,0.34838065,0.110118116666667,9.2
0.0052,0.812240316666667,0.129741133333333,9.4
0.10384,1.69374983333333,0.1137552,9
0.31624,2.30616733333333,0.115457883333333,7.7
0.51598,2.133227,0.466154466666667,7.7
0.6688,2.98958016666667,0.380560633333333,7.7
0.76732,1.55110383333333,0.117943183333333,8.7
0.8186,1.34503116666667,0.132330516666667,9.2
0.82132,1.22761016666667,0.117903066666667,8.1
0.77358,1.18030183333333,0.205423616666667,9.2
0.67882,1.11018816666667,0.156093166666667,9.7
0.53496,1.18911316666667,0.129946116666667,11
0.34796,1.188901,0.127265133333333,11
0.14462,1.298894,0.468238461666667,10.6
0.01428,1.541375,0.228812736666667,10.1
0,1.62412716666667,0.6374982,9.1
0,1.79303733333333,1.09108643333333,8.4
0,1.63398183333333,0.430771666666667,7.5
0,1.33233866666667,1.38141786666667,6.8
0,0.78427965,0.243814876666667,5.9
0,0.318803516666667,0.113138391666667,6.1
0,0.242210183333333,0.142810623333333,5.3
0,0.25392605,0.117860983333333,5.5
0,0.296779466666667,0.109918216666667,5.6
0,0.473110333333333,0.110321683333333,5.5
0.00604,2.33072043333333,0.1719438,5
0.10784,2.3780565,0.405997666666667,5.2
0.3215,3.103947,0.177639833333333,5.7
0.51936,2.87095733333333,0.496235783333333,6.9
0.66714,3.09424066666667,0.1991681,8
0.7649,2.88773266666667,0.118916766666667,8.3
0.8142,1.82658916666667,0.134044533333333,9.8
0.8148,1.66712733333333,0.263400733333333,10.2
0.76744,1.60288183333333,0.112526883333333,7.6
0.67246,1.5076655,0.113660783333333,8.2
0.52928,1.50905833333333,0.123415583333333,9.4
0.34422,1.6145595,0.262236016666667,10.1
0.14402,1.7639335,0.310225,9.2
0.01562,1.98744066666667,0.228271033333333,8.9
0,2.20560833333333,0.226062266666667,8.7
0,2.329206,0.246337833333333,8.1
0,2.218991,0.345463666666667,6.6
0,1.8093525,0.369560666666667,6.2
0,2.18335181666667,0.474428833333333,5.9
0,0.482555216666667,0.3605445,5.7
0,0.854446983333333,0.282381183333333,5.9
0,0.941684566666667,0.119351233333333,5.3
0,1.01775906666667,0.111087266666667,4.4
0,1.24254783333333,0.111682983333333,3.8
0.00684,1.85625483333333,0.1318742,3.2
0.11412,2.85616383333333,0.124845383333333,2.6
0.32482,4.83103916666667,0.127245133333333,2.1
0.5175,3.352495,0.125321866666667,2.6
0.6613,3.026934,0.2845413,3.8
0.75396,3.54509483333333,0.193624883333333,6
0.79412,2.61688216666667,1.16775901333333,7.5
0.78438,2.43952883333333,0.284361455,9.1
0.73744,2.38791383333333,0.612259116666667,9.3
0.63968,2.408914,0.238609183333333,10.7
0.4989,2.50224883333333,0.13009045,9.9
0.29966,2.64719533333333,1.19713985,6.8
0.13658,2.779305,0.286343526666667,9.4
0.01708,2.94752366666667,0.125921458333333,8.1
0,3.1100405,0.288559973333333,6.8
0,3.017056,0.361039,5.8
0,2.8234525,0.379645833333333,4.6
0,2.33074016666667,0.333152,4.7
0,1.545089,0.1277103,4.2
0,1.06035583333333,0.111877583333333,2.7
0,1.06726916666667,0.12238585,2.9
0,1.11524416666667,0.119680433333333,2.1
0,1.20672933333333,0.111479816666667,1.7
0,1.473255,0.112554733333333,1.2
0.00786,2.20091066666667,0.13251205,1.2
0.10948,3.38647516666667,0.11686915,1.2
0.3065,4.35030716666667,0.3007843,1.6
0.49528,4.05285933333333,0.21040735,3.7
0.6373,3.58895333333333,0.118264266666667,5.6
0.72708,3.2769675,0.120146333333333,6.4
0.77626,3.01040383333333,0.134765766666667,6.2
0.77982,2.89248266666667,0.119319033333333,4.4
0.73638,2.83128333333333,0.118691766666667,6.7
0.64588,2.9340815,0.117225083333333,7.3
0.50914,2.96684783333333,0.126912933333333,8.4
0.33266,3.13870733333333,0.204162083333333,6.6
0.14268,4.523021,0.321287116666667,5.9
0.01812,4.7947725,0.320382333333333,7
0,3.595129,0.362937,5.8
0,4.28063366666667,0.818901533333333,4.9
0,3.34769183333333,0.6572224,4.5
0,4.06347,0.488041833333333,4.1
0,1.746769,0.252193,3.1
0,1.23691783333333,0.192379833333333,2.2
0,1.03513616666667,0.202508333333333,1.8
0,1.06428016666667,0.199584666666667,1.9
0,1.15266483333333,0.191210333333333,1.1
0,1.40724983333333,0.188162633333333,0
0.00852,2.10230416666667,0.132374566666667,-0.6
0.11468,3.31265083333333,0.17871385,-0.7
0.31494,4.08099516666667,0.13644325,0.7
0.50452,3.87477133333333,0.133459266666667,2
0.64714,3.42815983333333,0.127959833333333,2.8
0.73686,3.13015166666667,0.1280315,3.3
0.78566,2.95342866666667,0.142389833333333,6
0.78858,3.9905695,0.811267253333333,6.6
0.74462,2.78233366666667,0.694552205,5.8
0.6547,2.72821916666667,0.177686516666667,7.4
0.5186,2.91182466666667,0.209053516666667,6.2
0.34182,2.99808566666667,0.131899966666667,6.1
0.14844,3.14770766666667,1.16865106666667,6.2
0.01872,3.33822266666667,0.222226676666667,6.2
0,3.43405816666667,0.33902215,5.7
0,3.41697216666667,0.315617475,3.4
0,4.49768083333333,0.620398273333333,2.5
0,2.63968366666667,0.525351666666667,0.9
0,1.67087683333333,0.317589333333333,0.5
0,2.39888793333333,0.164871133333333,-0.6
0,0.880367283333333,0.1220139,-1.6
0,0.894531,0.118961416666667,-2
0,0.968818566666667,0.111261233333333,-2.2
0,1.18279716666667,0.111936216666667,-2.6
0.01042,1.76699316666667,0.131771316666667,-3.2
0.10518,2.71882016666667,0.115568166666667,-3
0.3163,3.43008966666667,0.11639225,-0.9
0.5067,3.191284,0.12503465,3.2
0.6474,2.88137916666667,0.119297883333333,6.6
0.73852,2.630901,0.120855133333333,7.6
0.7674,2.41689266666667,0.152093478333333,7.5
0.75154,2.32221966666667,0.5422363,9.1
0.69424,2.27308683333333,0.12610327,9.7
0.59366,2.2930775,0.341247916666667,10.8
0.43826,2.3819245,0.129850766666667,10.5
0.28062,2.51989966666667,1.1358918,11
0.1268,3.9456305,0.429577326666667,11.4
0.02168,2.80578683333333,0.27812513,10.6
0,2.88633683333333,0.441633981666667,10.1
0,2.87197616666667,0.600012153333333,8.8
0,2.765581,0.436285333333333,5.9
0,2.21866316666667,0.353355166666667,4.1
0,2.70885616666667,0.229032833333333,2.8
0,0.94458205,0.191691,2.7
0,0.329584383333333,0.201433833333333,2.3
0,1.5899608,0.136579466666667,1.5
0,0.338927816666667,0.110098183333333,0.8
0,0.5403012,0.1105829,1.8
0.01202,1.33759613333333,0.3201274,2.9
0.12384,2.626825,0.1722265,6.5
0.32758,4.68347983333333,0.125011983333333,6.4
0.51372,3.18759583333333,0.126235216666667,6.9
0.65444,2.73252533333333,0.116671983333333,8.1
0.74766,2.405597,0.1163949,8.5
0.79496,2.08599933333333,0.129414366666667,9.4
0.79568,1.90389266666667,0.114147066666667,11.6
0.752,1.8305225,0.11360755,11.3
0.66136,1.72178416666667,0.115995883333333,12.3
0.52494,1.72337466666667,0.128564766666667,13.5
0.34828,1.84385783333333,0.129580033333333,13.5
0.153,3.42123183333333,1.06148446666667,13.2
0.0214,2.34759383333333,1.16450931666667,12.9
0,3.22224016666667,0.282630666666667,12.4
0,2.737896,0.473801166666667,11.8
0,3.8341035,0.5271775,11.2
0,2.066315,0.467670666666667,10.8
0,1.1693007,0.276601466666667,10.6
0,0.543882466666667,0.110746383333333,9.7
0,0.9013053,0.122586966666667,9.7
0,0.9892935,0.119291383333333,9.4
0,1.06922683333333,0.13980195,9
0,1.3053825,0.112019516666667,6.6
0.01318,1.95012466666667,0.131869016666667,5.6
0.12726,3.00059883333333,0.115852983333333,5.6
0.33256,3.785584,0.117400133333333,6
0.52192,3.67782533333333,0.30330035,6.8
0.6695,3.18000566666667,1.37218711166667,7.1
0.76852,2.90356866666667,0.422167818333333,8.3
0.81396,2.66737966666667,0.528720566666667,7.3
0.81102,2.64079433333333,0.645592383333333,9.9
0.76464,2.586568,0.121049316666667,9.3
0.67466,3.75840883333333,1.18267631666667,10.1
0.53924,2.70668516666667,0.371153793333333,9.3
0.35938,2.78106283333333,0.131731241666667,9.8
0.15866,2.9198545,0.139061006666667,9.2
0.0229,3.79997166666667,0.61729565,8.4
0,3.18547716666667,0.59950665,8.6
0,3.16962766666667,0.308439666666667,7.4
0,2.96623433333333,0.317873,6.3
0,2.4486055,0.3368835,5.7
0,1.54857033333333,0.336714,5.1
0,1.17060165,0.201222833333333,4.7
0,0.88253675,0.1222685,4
0,0.904092366666667,0.119412966666667,3.9
0,0.979174183333333,0.111114333333333,3.9
0,1.1954395,0.111793966666667,4.1
0.0159,1.78588016666667,0.132140783333333,4
0.12774,3.97555583333333,0.14665655,4
0.32216,3.4667525,0.116195333333333,4.7
0.50488,3.3811915,0.128431766666667,5.9
0.6453,2.91217766666667,0.85897045,7.2
0.73984,2.65902233333333,0.424449125,7.4
0.77922,2.44272633333333,0.12987505,7.8
0.75654,2.347042,0.1155274,9.4
0.60138,2.2973835,0.118892166666667,6
0.42576,2.3954855,1.17540363333333,8
0.33242,2.40738433333333,0.222980336666667,9
0.2,2.5468345,0.1338326,8.6
0.05746,2.67393666666667,0.143857955,7.5
0.01158,4.063453,0.119665033333333,7.9
0,2.91718866666667,0.4924571,7.9
0,2.90267433333333,1.57976216666667,7.3
0,2.716411,0.569476688333333,6
0,2.24237783333333,0.353302833333333,2.9
0,1.42405183333333,0.317319166666667,1.9
0,0.9529695,0.153306216666667,0.8
0,0.315622783333333,1.17919673333333,0.3
0,0.272647783333333,0.208844926666667,-0.1
0,0.318660783333333,0.112695791666667,-0.3
0,0.507992333333333,0.148097123333333,-0.7
0.01528,2.41204491666667,0.336019,-1.1
0.10574,3.69742,0.139662266666667,-0.8
0.24692,3.24915633333333,0.116215616666667,5.4
0.37002,4.30255883333333,0.1275112,8.1
0.49246,2.64702583333333,0.295376666666667,9.2
0.64288,2.2617475,0.116776233333333,10.1
0.72496,1.9612615,0.129027066666667,11
0.73424,1.79004416666667,0.114065083333333,12.9
0.69122,1.72106133333333,0.112874466666667,13.1
0.6068,1.61882516666667,0.196106866666667,14.1
0.4794,1.62032116666667,0.268090866666667,14.1
0.31802,1.73359866666667,0.2960944,13.7
0.1461,1.89398666666667,0.115907566666667,14
0.02766,2.13397366666667,0.117704333333333,13.7
0,2.36822616666667,0.182496266666667,13.4
0,2.50093566666667,0.116281033333333,12.9
0,2.38259533333333,0.176561516666667,11.6
0,1.94275433333333,0.283731666666667,11
0,1.11189641666667,0.284423833333333,11
0,0.453639233333333,0.301141833333333,10.9
0,0.2320847,0.1836825,10.4
0,0.232798916666667,0.197938166666667,8.3
0,0.272086733333333,0.11778755,6.2
0,0.4337465,0.110763816666667,5.4
0.01228,1.0112685,0.130135766666667,5.3
0.10886,2.10877983333333,0.114476366666667,5.3
0.30986,2.77427483333333,0.115147366666667,5.9
0.51056,2.63685733333333,0.127572283333333,6.3
0.65566,2.42732966666667,0.13880555,6.6
0.73656,1.9311805,0.121482433333333,7.9
0.72378,1.6746125,0.551239066666667,7.9
0.68174,1.528419,0.45970605,7.7
0.72654,1.46952,0.14246685,8.5
0.65338,1.38222533333333,0.12159105,8.4
0.52202,1.383503,0.1284096,8.7
0.3515,1.48022466666667,0.3003925,9.9
0.1608,1.61717033333333,0.1790943,9.4
0.02692,1.82208116666667,0.429063633333333,8.6
0,2.02209683333333,1.1386412,8.2
0,2.13540983333333,0.459361085,6.7
0,2.03436633333333,0.271333666666667,6
0,1.73670833333333,0.314175833333333,5
0,0.882617333333333,0.435517333333333,4
0,0.388194066666667,1.34598068333333,3.5
0,0.207314816666667,0.36687007,1.7
0,1.50919181666667,0.226543666666667,0.6
0,0.244527216666667,0.215917355,-0.4
0,0.389812466666667,0.190697833333333,-1.1
0.02006,0.9088374,0.210108833333333,-1.5
0.12428,3.1228575,0.31817395,-0.6
0.24024,2.49326883333333,0.1145974,1.7
0.34602,2.30162916666667,0.1247175,4.6
0.4764,3.19725,0.118953233333333,5.7
0.61946,1.73557183333333,0.118460766666667,6.3
0.66544,1.58289033333333,0.2276894,7.4
0.57148,1.45150433333333,0.557869583333333,7
0.44908,2.0240655,0.614135083333333,8.7
0.348,1.2422205,0.259499716666667,9
0.25684,1.24336733333333,0.3242855,7.9
0.1806,1.33029283333333,0.2651675,8.4
0.09712,2.15676166666667,0.2312385,8.7
0.02438,1.63752366666667,0.3882485,8.4
0,2.5985715,0.370697166666667,7.2
0,2.62250866666667,1.385874895,6.3
0,1.828306,0.912132498333333,3.6
0,1.49079,0.457579736666667,2
0,0.789284733333333,0.477248833333333,0.9
0,0.437042283333333,0.180078983333333,0.5
0,0.297655583333333,1.17931261666667,-0.5
0,0.314076133333333,0.209389876666667,-0.8
0,0.367080566666667,0.112504275,-1.2
0,0.585180766666667,0.132176606666667,-1.5
0.00328,1.364333,0.13059,-0.7
0.03238,2.84502016666667,0.11534105,-0.1
0.09622,3.74285916666667,0.117818866666667,1.9
0.28708,3.6081675,0.135217633333333,6.5
0.53166,3.74079233333333,0.12461375,7.4
0.62946,2.6054155,0.120043533333333,7.7
0.65262,2.33716966666667,0.13394245,9
0.65036,2.0620385,0.120509316666667,8.4
0.52604,1.98257366666667,0.12160965,9.7
0.39962,1.86480283333333,0.119219433333333,10.4
0.27296,1.86652516666667,0.131018033333333,10.1
0.17304,1.997016,0.741293983333333,10.4
0.08852,2.18177383333333,1.39601176666667,9.7
0.02588,2.45822533333333,0.402823983333333,9.5
0,2.72807433333333,0.210350983333333,8.5
0,2.8809475,0.369200333333333,7.7
0,2.7446265,0.422487666666667,4.7
0,3.46562583333333,1.4206506,4.3
0,2.48203378333333,0.656693143333333,5.1
0,0.669948783333333,0.193983675,6.7
0,1.0070952,0.140252573333333,6
0,1.10722483333333,0.119215483333333,4.2
0,1.19668116666667,0.111643866666667,1.3
0,1.46098666666667,0.130314633333333,0.1
0.0078,2.26048116666667,0.664210666666667,-0.5
0.05016,3.35827533333333,0.3328648,0.1
0.11576,4.23683166666667,0.121792533333333,4.8
0.19082,4.01975783333333,0.1300894,6
0.3268,3.5590665,0.118862483333333,7.4
0.45046,3.24967833333333,0.117880583333333,8.4
0.4661,2.98533483333333,0.131029683333333,9
0.44174,2.94629333333333,0.119636983333333,10
0.38808,2.80770683333333,0.117828033333333,10
0.31372,4.06007316666667,0.248944766666667,10.9
0.19994,2.94214216666667,0.12982815,10.5
0.09732,3.11256983333333,0.128402583333333,10.6
0.03948,3.26790516666667,0.1216117,8.7
0.00974,3.46569483333333,0.1275231,9.1
0,3.56519033333333,0.342680833333333,9
0,3.54745233333333,0.662745166666667,8.5
0,3.31981366666667,0.658723666666667,7.8
0,2.74048283333333,0.378790666666667,7.8
0,1.73095116666667,0.268294333333333,7.4
0,1.23092333333333,0.237901,6.7
0,1.072419,0.12257885,4.9
0,1.10677516666667,0.119364833333333,5.5
0,1.1986885,0.111631133333333,5.6
0,1.46343866666667,0.112469733333333,4.4
0.00414,2.26414433333333,0.147984216666667,4.3
0.02584,4.59158683333333,0.1718842,3.6
0.0716,4.24394216666667,0.140769245,4.9
0.12882,4.1042725,1.79841946666667,6.2
0.13672,4.79271616666667,0.321522868333333,8.6
0.17828,3.255132,0.20865285,7.9
0.28638,2.9903455,0.14558405,8.6
0.3072,2.87321083333333,1.1466883,10.1
0.3375,2.81241833333333,0.703731393333333,10.4
0.39546,2.83715316666667,0.53903526,11
0.4141,2.94707916666667,0.148628938333333,11.4
0.34106,3.11779416666667,0.1249355,12.1
0.1733,3.27339,0.118809716666667,11.1
0.03904,3.471512,0.121677433333333,11.7
0,3.64907266666667,0.397755633333333,10.4
0,3.63130433333333,0.385410666666667,8.8
0,4.5530595,0.337679,6.9
0,2.74508166666667,0.204054333333333,4
0,1.73457683333333,0.234250833333333,3.7
0,1.30853116666667,0.168284133333333,2.5
0,1.04904716666667,0.1226843,1.8
0,1.08049966666667,0.119264716666667,1.4
0,1.17023066666667,0.111893716666667,1.8
0,1.4286955,0.120253283333333,2.1
0.0237,2.1343425,0.1325022,1.2
0.14688,3.28404916666667,0.116324216666667,1.9
0.35124,4.1431875,0.1177955,5.5
0.5389,3.854736,0.125642133333333,8.9
0.68166,4.78597616666667,0.2976388,12.3
0.7751,3.17785316666667,0.1207964,14.6
0.82078,2.919352,0.130296083333333,15.1
0.82098,2.80499816666667,0.11627485,15.8
0.77682,2.74565,0.114236633333333,16.6
0.68718,2.76979666666667,0.114801716666667,16.9
0.54772,2.87711416666667,0.125863183333333,17.9
0.36582,3.04377566666667,0.123380483333333,17.7
0.1676,3.19567766666667,0.115015633333333,17.9
0.03398,3.38909616666667,0.190166433333333,17.5
0,3.48639133333333,0.232118,17.1
0,3.5469435,0.350923666666667,15.1
0,3.246439,0.375100666666667,12.8
0,2.679912,0.34814,12.1
0,1.76992183333333,0.122237583333333,11.1
0,1.20573116666667,0.1115202,10.4
0,1.07032816666667,0.122474533333333,9.2
0,1.1064045,0.11953075,8.9
0,1.1982875,0.1114303,9
0,1.46294816666667,0.112518683333333,8.9
0.01702,2.1855135,0.19436625,8.4
0.06252,3.44068133333333,0.245773666666667,8.6
0.13474,4.24251966666667,0.163689,9.6
0.26862,3.94715216666667,0.135170833333333,11
0.43522,3.56384633333333,0.127319833333333,11.4
0.58756,3.254042,0.255372633333333,9.9
0.72594,2.9893435,0.3376226,9.5
0.76338,2.8722475,0.865042983333333,9.8
0.72654,2.81147716666667,0.638100823333333,9.7
0.65294,2.83620183333333,0.240210333333333,9.9
0.5226,2.946092,0.258657866666667,9.8
0.35306,3.1167485,0.321095683333333,9.9
0.1653,3.27229266666667,1.21567714333333,9.7
0.03868,3.47034833333333,0.43332409,9.7
0,3.5699775,0.287539006666667,9.1
0,3.552215,0.680315395,8.8
0,3.32427066666667,0.573163973333333,8.5
0,2.82206033333333,0.4512115,8.1
0,1.73595766666667,0.341687666666667,7.7
0,1.22259083333333,0.252518833333333,7.4
0,0.967915483333333,0.124980383333333,7.5
0,0.989413216666667,0.119608233333333,7.5
0,1.07158016666667,0.111106316666667,7.7
0,1.30825566666667,0.1122578,7.9
0.01156,2.032315,0.16727735,8.2
0.05606,3.00720366666667,0.177142066666667,8.4
0.10756,3.87181566666667,0.1172657,8.7
0.15808,3.52978116666667,0.220074716666667,9.1
0.20636,3.18700533333333,0.122353083333333,9.5
0.29028,2.987858,0.821492683333333,10
0.30392,2.67324983333333,0.276207783333333,10.5
0.35384,2.56853583333333,0.120366016666667,11.4
0.3832,2.51419133333333,0.120941833333333,11.8
0.36532,3.2396965,0.849580616666667,11.1
0.35106,3.86224716666667,0.443066101666667,10.7
0.23822,4.08715833333333,0.662520016666667,9.6
